/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/center_2017_07_24_12_07_19_742.jpg,/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/left_2017_07_24_12_07_19_742.jpg,/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/right_2017_07_24_12_07_19_742.jpg,0,0,0,5.896436E-06
/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/center_2017_07_24_12_07_19_807.jpg,/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/left_2017_07_24_12_07_19_807.jpg,/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/right_2017_07_24_12_07_19_807.jpg,0,0,0,1.319372E-06
/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/center_2017_07_24_12_07_19_888.jpg,/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/left_2017_07_24_12_07_19_888.jpg,/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/right_2017_07_24_12_07_19_888.jpg,0,0,0,6.627664E-06
/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/center_2017_07_24_12_07_19_970.jpg,/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/left_2017_07_24_12_07_19_970.jpg,/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/right_2017_07_24_12_07_19_970.jpg,0,0,0,3.294068E-07
/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/center_2017_07_24_12_07_20_038.jpg,/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/left_2017_07_24_12_07_20_038.jpg,/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/right_2017_07_24_12_07_20_038.jpg,0,0,0,3.370242E-06
/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/center_2017_07_24_12_07_20_107.jpg,/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/left_2017_07_24_12_07_20_107.jpg,/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/right_2017_07_24_12_07_20_107.jpg,0,0,0,2.771955E-06
/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/center_2017_07_24_12_07_20_191.jpg,/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/left_2017_07_24_12_07_20_191.jpg,/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/right_2017_07_24_12_07_20_191.jpg,0,0,0,1.152218E-06
/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/center_2017_07_24_12_07_20_273.jpg,/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/left_2017_07_24_12_07_20_273.jpg,/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/right_2017_07_24_12_07_20_273.jpg,0,0,0,2.471051E-07
/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/center_2017_07_24_12_07_20_355.jpg,/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/left_2017_07_24_12_07_20_355.jpg,/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/right_2017_07_24_12_07_20_355.jpg,0,0,0,6.649254E-07
/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/center_2017_07_24_12_07_20_438.jpg,/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/left_2017_07_24_12_07_20_438.jpg,/Users/arvindsudarsanam/self-driving-car/repo/proj3/data_0724_1206/IMG/right_2017_07_24_12_07_20_438.jpg,0,0,0,2.395365E-07
